iter	Passed	Remaining
142	32724	196117
143	32949	195864
144	33165	195563
145	33392	195323
146	33611	195037
147	33829	194748
148	34060	194536
149	34278	194244
150	34519	194085
151	34744	193836
152	34966	193574
153	35178	193254
154	35416	193078
155	35658	192920
156	35898	192755
157	36125	192516
158	36337	192201
159	36577	192032
160	36791	191725
161	37025	191525
162	37245	191252
163	37485	191084
164	37710	190840
165	37923	190531
166	38155	190321
167	38370	190026
168	38596	189784
169	38811	189492
170	39046	189297
171	39259	188993
172	39476	188713
173	39709	188507
174	39925	188220
175	40156	188005
176	40372	187720
177	40597	187477
178	40811	187187
179	41027	186902
180	41262	186707
181	41487	186466
182	41720	186259
183	41939	185992
184	42168	185770
185	42388	185504
186	42603	185223
187	42825	184971
188	43048	184719
189	43278	184502
190	43488	184201
191	43715	183967
192	43930	183688
193	44149	183424
194	44387	183241
195	44611	182999
196	44852	182825
197	45094	182654
198	45341	182504
199	45585	182343
200	45816	182124
201	46032	181852
202	46244	181562
203	46461	181290
204	46677	181018
205	46932	180893
206	47231	180938
207	47511	180907
208	47759	180754
209	47990	180535
210	48204	180253
211	48422	179983
212	48658	179785
213	48874	179512
214	49105	179291
215	49326	179038
216	49562	178837
217	49812	178684
218	50051	178495
219	50285	178286
220	50512	178050
221	50756	177875
222	50994	177680
223	51228	177470
224	51438	177177
225	51651	176893
226	51886	176689
227	52099	176406
228	52340	176219
229	52507	175785
230	52719	175504
231	52957	175306
232	53172	175036
233	53400	174807
234	53619	174549
235	53838	174289
236	54077	174096
237	54290	173820
238	54517	173590
239	54732	173320
240	54983	173164
241	55212	172937
242	55468	172796
243	55683	172527
244	55896	172252
245	56148	172097
246	56358	171814
247	56587	171588
248	56799	171309
249	57044	171132
250	57266	170886
251	57493	170656
252	57710	170394
253	57928	170137
254	58170	169947
255	58408	169751
256	58658	169585
257	58886	169356
258	59116	169133
259	59325	168849
260	59549	168610
261	59771	168362
262	60011	168168
263	60263	168008
264	60484	167758
265	60714	167535
266	60925	167261
267	61157	167041
268	61400	166853
269	61638	166650
270	61873	166442
271	62099	166208
272	62307	165923
273	62525	165668
274	62750	165433
275	62967	165175
276	63181	164909
277	63419	164707
278	63631	164438
279	63859	164209
280	64078	163959
281	64290	163689
282	64546	163532
283	64781	163322
284	65025	163133
285	65237	162864
286	65465	162637
287	65673	162359
288	65902	162133
289	66127	161897
290	66336	161623
291	66570	161409
292	66781	161142
293	67010	160916
294	67231	160671
295	67485	160506
296	67705	160259
297	67922	160005
298	68150	159778
299	68358	159502
300	68585	159272
301	68795	159005
302	69025	158782
303	69241	158527
304	69459	158275
305	69705	158089
306	69918	157829
307	70152	157614
308	70362	157348
309	70610	157165
310	70845	156954
311	71084	156749
312	71312	156522
313	71521	156253
314	71764	156059
315	71980	155804
316	72204	155570
317	72416	155309
318	72628	155046
319	72869	154847
320	73081	154587
321	73309	154359
322	73527	154111
323	73737	153847
324	74008	153709
325	74241	153493
326	74474	153276
327	74699	153042
328	74943	152849
329	75159	152596
330	75392	152379
331	75605	152120
332	75817	151862
333	76056	151658
334	76265	151392
335	76491	151161
336	76700	150897
337	76908	150631
338	77149	150429
339	77355	150161
340	77578	149924
341	77788	149662
342	78019	149441
343	78233	149188
344	78449	148940
345	78670	148701
346	78890	148459
347	79133	148260
348	79380	148071
349	79599	147827
350	79810	147570
351	80042	147350
352	80285	147152
353	80513	146925
354	80730	146680
355	80948	146434
356	81179	146213
357	81393	145962
358	81607	145710
359	81833	145481
360	82046	145228
361	82287	145026
362	82501	144775
363	82726	144543
364	82947	144305
365	83163	144059
366	83403	143853
367	83612	143596
368	83863	143408
369	84097	143193
370	84352	143012
371	84563	142757
372	84776	142505
373	85001	142274
374	85211	142018
375	85450	141811
376	85667	141566
377	85895	141341
378	86113	141099
379	86323	140843
380	86568	140644
381	86782	140397
382	87012	140174
383	87227	139927
384	87438	139675
385	87693	139491
386	87902	139236
387	88126	139003
388	88333	138745
389	88545	138494
390	88792	138298
391	89007	138052
392	89243	137839
393	89461	137598
394	89703	137394
395	89917	137146
396	90147	136923
397	90362	136678
398	90570	136423
399	90836	136255
400	91051	136010
401	91278	135782
402	91486	135527
403	91696	135275
404	91936	135066
405	92153	134826
406	92384	134603
407	92599	134359
408	92846	134162
409	93082	133947
410	93310	133723
411	93542	133502
412	93770	133276
413	94043	133114
414	94253	132862
415	94481	132637
416	94698	132396
417	94924	132167
418	95173	131971
419	95387	131725
420	95623	131510
421	95833	131260
422	96089	131071
423	96303	130827
424	96534	130605
425	96748	130361
426	96961	130114
427	97204	129908
428	97415	129660
429	97645	129437
430	97856	129189
431	98073	128948
432	98318	128745
433	98531	128498
434	98761	128276
435	98989	128051
436	99235	127848
437	99447	127601
438	99665	127363
439	99893	127137
440	100104	126889
441	100362	126701
442	100578	126460
443	100804	126232
444	101020	125991
445	101233	125747
446	101497	125566
447	101711	125323
448	101938	125096
449	102149	124849
450	102399	124650
451	102616	124411
452	102833	124172
453	103067	123953
454	103302	123736
455	103582	123571
456	103795	123327
457	104022	123100
458	104233	122855
459	104448	122613
460	104694	122408
461	104908	122166
462	105141	121946
463	105353	121701
464	105609	121507
465	105825	121267
466	106051	121039
467	106262	120794
468	106478	120554
469	106722	120346
470	106932	120100
471	107186	119904
472	107399	119661
473	107610	119416
474	107874	119229
475	108091	118991
476	108324	118770
477	108537	118528
478	108788	118327
479	109002	118085
480	109233	117862
481	109540	117721
482	109856	117590
483	110074	117351
484	110296	117119
485	110531	116899
486	110797	116712
487	111079	116542
488	111369	116379
489	111656	116213
490	112000	116105
491	112270	115921
492	112517	115712
493	112797	115537
494	113112	115397
495	113397	115226
496	113701	115073
497	113978	114893
498	114331	114789
499	114694	114694
500	115015	114556
501	115372	114453
502	115628	114249
503	115888	114049
504	116194	113893
505	116469	113707
506	116692	113470
507	116998	113313
508	117270	113123
509	117596	112984
510	117847	112773
511	118150	112612
512	118479	112474
513	118748	112279
514	119009	112077
515	119264	111868
516	119508	111649
517	119795	111470
518	120019	111232
519	120258	111007
520	120473	110761
521	120749	110570
522	120966	110327
523	121187	110086
524	121433	109868
525	121668	109640
526	121918	109425
527	122133	109179
528	122389	108970
529	122620	108738
530	122848	108504
531	123113	108303
532	123336	108063
533	123572	107836
534	123786	107589
535	124029	107368
536	124246	107125
537	124472	106889
538	124694	106649
539	124911	106406
540	125174	106201
541	125421	105983
542	125761	105843
543	126018	105633
544	126300	105443
545	126558	105233
546	126821	105027
547	127058	104799
548	127343	104611
549	127642	104435
550	128013	104316
551	128344	104163
552	128611	103958
553	128837	103720
554	129067	103486
555	129288	103244
556	129584	103062
557	129797	102814
558	130040	102590
559	130251	102340
560	130472	102098
561	130746	101898
562	130967	101656
563	131214	101435
564	131456	101209
565	131701	100986
566	131940	100759
567	132190	100539
568	132426	100308
569	132695	100103
570	132911	99857
571	133128	99613
572	133354	99376
573	133567	99128
574	133832	98919
575	134046	98672
576	134267	98431
577	134480	98184
578	134698	97941
579	134962	97731
580	135178	97486
581	135407	97251
582	135625	97008
583	135841	96764
584	136101	96550
585	136320	96308
586	136552	96075
587	136765	95828
588	137026	95616
589	137236	95367
590	137457	95126
591	137679	94887
592	137890	94640
593	138165	94436
594	138383	94193
595	138620	93964
596	138837	93720
597	139057	93479
598	139342	93282
599	139565	93043
600	139807	92817
601	140025	92575
602	140268	92349
603	140492	92110
604	140706	91866
605	140946	91638
606	141170	91400
607	141444	91194
608	141691	90970
609	141951	90755
610	142200	90533
611	142515	90352
612	142730	90108
613	142992	89894
614	143240	89670
615	143565	89495
616	143797	89261
617	144008	89015
618	144240	88781
619	144465	88543
620	144737	88334
621	144990	88113
622	145239	87889
623	145468	87654
624	145735	87441
625	145953	87199
626	146173	86958
627	146396	86719
628	146617	86478
629	146915	86283
630	147138	86044
631	147382	85817
632	147616	85585
633	147838	85345
634	148098	85127
635	148321	84888
636	148555	84655
637	148768	84410
638	149039	84198
639	149249	83953
640	149472	83713
641	149689	83471
642	149899	83225
643	150158	83006
644	150378	82766
645	150710	82587
646	150977	82372
647	151281	82177
648	151517	81945
649	151763	81718
650	152004	81489
651	152268	81271
652	152498	81036
653	152720	80796
654	152965	80569
655	153189	80331
656	153531	80154
657	153759	79917
658	153994	79684
659	154272	79473
660	154632	79304
661	154872	79073
662	155176	78875
663	155414	78643
664	155708	78439
665	155953	78210
666	156181	77973
667	156400	77731
668	156628	77494
669	156911	77284
670	157137	77046
671	157380	76816
672	157645	76597
673	157972	76408
674	158216	76178
675	158479	75957
676	158718	75725
677	159015	75520
678	159259	75290
679	159509	75063
680	159823	74866
681	160131	74665
682	160359	74427
683	160592	74191
684	160811	73950
685	161041	73712
686	161310	73493
687	161552	73262
688	161794	73030
689	162008	72786
690	162297	72575
691	162513	72332
692	162747	72097
693	162960	71852
694	163174	71608
695	163447	71390
696	163655	71144
697	163887	70908
698	164098	70663
699	164388	70452
700	164617	70214
701	164826	69969
702	165060	69733
703	165278	69492
704	165549	69272
705	165762	69028
706	165996	68793
707	166240	68562
708	166458	68320
709	166719	68096
710	166929	67851
711	167182	67624
712	167397	67381
713	167657	67157
714	167869	66913
715	168092	66673
716	168322	66436
717	168546	66197
718	168847	65989
719	169059	65745
720	169343	65529
721	169594	65300
722	169958	65115
723	170210	64886
724	170449	64653
725	170699	64423
726	170930	64187
727	171216	63971
728	171448	63734
729	171720	63512
730	172000	63294
731	172305	63084
732	172522	62842
733	172757	62606
734	172983	62368
735	173248	62143
736	173466	61901
737	173683	61659
738	173917	61424
739	174128	61180
740	174407	60960
741	174618	60716
742	174852	60480
743	175070	60239
744	175282	59996
745	175578	59781
746	175794	59539
747	176025	59302
748	176245	59062
749	176461	58820
750	176734	58597
751	176947	58355
752	177176	58117
753	177388	57874
754	177608	57634
755	177888	57413
756	178101	57171
757	178334	56935
758	178548	56693
759	178821	56469
760	179036	56228
761	179254	55987
762	179472	55747
763	179681	55503
764	179964	55283
765	180196	55047
766	180449	54817
767	180696	54585
768	180910	54343
769	181189	54121
770	181411	53882
771	181641	53645
772	181855	53403
773	182143	53184
774	182359	52943
775	182573	52701
776	182799	52463
777	183017	52223
778	183258	51989
779	183473	51748
780	183688	51508
781	183926	51273
782	184139	51032
783	184423	50810
784	184641	50570
785	184868	50333
786	185087	50093
787	185298	49851
788	185588	49631
789	185805	49391
790	186043	49156
791	186253	48915
792	186464	48673
793	186759	48453
794	186976	48214
795	187211	47978
796	187426	47738
797	187684	47509
798	187897	47268
799	188114	47028
800	188337	46790
801	188547	46549
802	188863	46333
803	189077	46093
804	189309	45857
805	189531	45619
806	189744	45378
807	190036	45157
808	190270	44921
809	190495	44684
810	190710	44444
811	190996	44220
812	191212	43981
813	191421	43739
814	191650	43503
815	191865	43263
816	192153	43040
817	192367	42800
818	192591	42563
819	192811	42324
820	193025	42084
821	193301	41858
822	193512	41618
823	193739	41381
824	193955	41142
825	194175	40903
826	194444	40675
827	194660	40436
828	194897	40202
829	195115	39963
830	195420	39742
831	195638	39503
832	195859	39265
833	196094	39030
834	196304	38790
835	196602	38567
836	196814	38328
837	197036	38090
838	197264	37854
839	197483	37615
840	197767	37390
841	197982	37151
842	198209	36914
843	198418	36674
844	198673	36442
845	198919	36209
846	199133	35970
847	199360	35734
848	199598	35499
849	199896	35275
850	200106	35036
851	200339	34800
852	200552	34561
853	200765	34322
854	201057	34097
855	201274	33859
856	201502	33622
857	201711	33383
858	201928	33145
859	202207	32917
860	202422	32679
861	202651	32442
862	202861	32203
863	203076	31965
864	203352	31737
865	203563	31498
866	203793	31262
867	204005	31023
868	204280	30794
869	204495	30556
870	204712	30319
871	204939	30082
872	205154	29844
873	205452	29618
874	205665	29380
875	205890	29144
876	206104	28906
877	206315	28667
878	206641	28445
879	206857	28207
880	207086	27971
881	207301	27734
882	207574	27504
883	207805	27268
884	208019	27030
885	208246	26794
886	208460	26556
887	208729	26326
888	208943	26088
889	209181	25853
890	209419	25619
891	209658	25384
892	209950	25156
893	210164	24918
894	210387	24682
895	210599	24444
896	210813	24207
897	211096	23977
898	211312	23740
899	211543	23504
900	211756	23267
901	212055	23039
902	212268	22801
903	212482	22564
904	212711	22328
905	212942	22093
906	213247	21865
907	213494	21631
908	213745	21398
909	213972	21162
910	214220	20928
911	214515	20698
912	214738	20462
913	214999	20229
914	215225	19993
915	215531	19764
916	215750	19528
917	215984	19292
918	216203	19056
919	216412	18818
920	216713	18588
921	216932	18352
922	217162	18116
923	217383	17879
924	217702	17651
925	217924	17415
926	218213	17184
927	218528	16954
928	218875	16727
929	219139	16494
930	219415	16261
931	219649	16025
932	219952	15795
933	220169	15557
934	220392	15321
935	220613	15084
936	220830	14847
937	221129	14616
938	221340	14378
939	221567	14142
940	221783	13905
941	221997	13668
942	222297	13436
943	222527	13200
944	222762	12965
945	222976	12728
946	223304	12497
947	223520	12260
948	223763	12025
949	223981	11788
950	224195	11551
951	224485	11318
952	224697	11081
953	224927	10845
954	225144	10608
955	225391	10373
956	225663	10139
957	225876	9902
958	226106	9666
959	226328	9430
960	226622	9196
961	226835	8960
962	227065	8724
963	227304	8488
964	227516	8251
965	227814	8018
966	228032	7781
967	228261	7545
968	228494	7309
969	228819	7076
970	229048	6840
971	229273	6604
972	229504	6368
973	229718	6132
974	229999	5897
975	230211	5660
976	230441	5424
977	230659	5188
978	230866	4952
979	231169	4717
980	231380	4481
981	231606	4245
982	231827	4009
983	232043	3773
984	232332	3538
985	232539	3301
986	232768	3065
987	232983	2829
988	233280	2594
989	233499	2358
990	233715	2122
991	233947	1886
992	234163	1650
993	234462	1415
994	234672	1179
995	234889	943
996	235114	707
997	235328	471
998	235619	235
999	235838	0
